,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
200612,0.7508,0.9098,1.5065,2.4018,3.0108,-2.397,-1.0806,0.7677,0.4191,1.692,-0.8671,-0.2313,0.6897,0.7144,0.0928,-1.1774,0.2775,-0.0576,1.4856,2.0912,-0.5679,1.2715,0.9093,1.8931,2.0227
200701,3.1644,1.7956,0.9309,1.0082,3.4198,2.5954,1.3075,0.5105,1.0485,2.3986,4.093,2.3539,1.6674,3.2997,-0.1486,4.6529,3.4168,2.7329,2.4223,1.5106,2.5206,2.6606,2.3432,0.8614,2.3233
200702,0.1665,0.1291,-0.6858,0.3081,1.1499,-0.1542,-0.0104,0.0375,-1.8083,0.0419,0.1727,0.5134,1.5982,-0.593,-1.214,-0.3165,0.1047,0.6428,1.1062,0.5121,-1.1842,-0.0503,-0.7817,-0.3186,-1.5192
200703,0.6827,-1.2362,0.3029,0.1529,-0.6636,1.0666,1.3021,0.0402,0.439,-1.7577,3.121,2.5504,1.2133,0.7151,0.0918,1.0844,1.143,-0.2482,-0.0546,2.7691,0.7303,-0.1847,2.2071,0.8602,0.2668
200704,4.2476,1.4422,0.1347,0.6936,1.5758,1.6232,3.1531,1.2267,0.6333,1.923,4.0475,3.6497,4.2283,2.4851,0.8986,4.0156,4.22,4.605,3.8902,2.6028,5.1743,3.5429,3.0624,3.4839,3.4075
200705,0.6,2.462,1.7248,1.6097,0.7022,3.6015,4.5607,3.8396,1.7934,2.8784,6.6125,5.1761,5.2031,3.7865,5.177,4.5093,3.1455,4.2328,4.3146,2.0402,3.0169,3.5864,3.7339,2.5039,2.1207
200706,-0.5788,0.0583,-0.3696,-0.7211,0.3125,-1.6632,-1.8264,-1.1399,-2.7446,-3.4011,-0.9886,-0.3013,-1.0063,-1.8279,-3.1556,-1.4029,-1.7377,-2.8155,-3.9948,-1.4378,-2.0622,-0.7339,-1.3119,-3.577,-0.2429
200707,-5.0001,-5.8212,-5.2157,-4.9279,-4.6271,-4.6808,-6.0122,-5.1075,-7.7813,-9.8499,-3.5947,-3.0298,-5.0413,-6.3546,-6.9349,-2.7238,-4.233,-4.4383,-5.3136,-8.9612,-1.707,-2.405,-2.716,-5.797,-5.8626
200708,-1.5789,-2.0223,-0.4624,-1.561,-3.9588,2.3328,2.9243,2.5617,3.3516,-1.0822,-0.3013,2.7469,0.4306,0.0549,-3.1014,1.0671,0.4201,-0.7784,-1.4131,-2.7213,1.1222,1.4615,1.0158,-0.891,-1.533
200709,1.7865,3.2584,0.9487,0.5358,-0.4263,2.9109,0.5075,0.3209,0.6184,-1.1258,2.8823,3.1264,1.5302,1.2916,0.8902,3.3645,2.5023,0.6756,1.7664,0.0866,4.5531,3.1821,2.8956,3.1613,3.2487
200710,2.7564,1.995,-0.6608,-0.5165,-1.6232,2.9208,4.0538,0.502,1.408,-0.5166,3.9268,1.8181,3.6907,0.8773,2.3767,3.2707,2.3194,0.8427,2.0386,-4.8385,2.8543,2.9277,2.3122,0.7079,-0.6646
200711,-10.7953,-9.6381,-9.4501,-8.5231,-9.456,-6.8548,-7.8842,-6.6054,-7.5818,-9.6336,-5.469,-6.976,-6.0531,-7.0104,-5.9205,-4.6168,-4.444,-8.7223,-5.8134,-7.2352,-3.6062,-3.1623,-4.2556,-6.9919,-5.9557
200712,-1.9349,0.0322,-1.9838,-2.0206,-3.2437,0.7585,-0.3244,-0.2582,0.2302,-0.7144,-1.1794,-1.444,-1.5683,-2.4916,-1.2481,-1.1795,-0.1133,-5.0802,-2.1094,-2.0027,-1.1772,-0.7185,-0.6918,-1.7076,-2.1856
200801,-7.4832,-6.4722,-4.8413,-4.1827,-3.1235,-8.4759,-6.2822,-7.0332,-2.2651,-2.5237,-5.3837,-5.9399,-4.4878,-1.8669,-4.8095,-5.1871,-7.4282,-1.5877,-4.6396,-1.0839,-7.5156,-3.9846,-4.169,-3.412,-3.6096
200802,-3.8325,-2.7359,-4.4147,-1.019,-2.7525,-4.344,-1.0586,-1.4965,-3.893,-4.5274,-4.0446,-1.8174,-3.161,-1.9414,-5.4375,-1.183,-2.6577,-4.0705,-3.3585,-7.8479,-2.1664,-1.201,-4.5897,-5.7013,-4.2157
200803,-4.1422,-3.162,-1.297,-3.0724,-3.084,-0.7412,0.4505,2.0691,1.9128,-0.0956,-4.3854,1.2878,-1.9451,-1.1345,-2.7495,-1.6839,-1.6428,-3.5446,-4.8004,-1.5286,-1.4228,-0.3056,-2.825,-5.8163,-2.3643
200804,1.6803,2.7082,0.8875,-0.5078,-0.0929,2.7533,3.6575,3.5695,1.7275,0.8164,6.4185,6.6972,7.6443,8.2484,7.987,5.5279,5.6026,5.445,5.8904,2.3011,5.3017,4.3633,7.406,3.2241,4.879
200805,4.8509,3.2888,3.1276,2.3189,1.1585,6.8332,3.6996,7.4731,4.1538,0.8451,3.5122,3.9889,5.7023,5.6483,4.1979,4.3245,5.2637,3.2415,3.3724,2.5599,3.1266,1.8839,1.7175,-0.1574,3.6315
200806,-7.7322,-8.7156,-10.6187,-8.0094,-10.2317,-9.9529,-9.197,-7.8961,-12.2092,-13.848,-10.5873,-9.6739,-9.4153,-11.5247,-10.9549,-7.8987,-11.1183,-11.0587,-9.5327,-18.7572,-8.3584,-8.9809,-10.6147,-13.5569,-9.9159
200807,1.2823,1.6491,2.0663,2.7729,-1.057,2.2271,2.4704,4.3635,4.5476,5.4526,0.6705,-1.3405,1.1157,0.1785,5.7387,-1.061,-0.0045,-5.9648,-3.1988,-2.1663,-2.5739,-1.7717,-3.5702,0.8014,3.5916
200808,-0.8141,1.9974,1.1423,2.46,2.965,4.3626,3.9577,4.2468,5.9761,8.7927,2.3639,3.6098,4.6218,2.3389,5.6613,0.3036,1.8785,2.8042,3.7367,1.5269,0.3232,0.1725,0.6914,-3.7414,3.1289
200809,-15.3804,-12.3239,-12.8548,-7.8281,-10.2266,-9.7256,-8.9,-7.7326,-4.054,-7.0814,-14.4273,-12.5224,-8.5615,-7.995,-7.2603,-14.3652,-13.3194,-13.692,-12.063,-9.0419,-13.071,-12.9985,-12.159,-9.9492,-9.7249
200810,-24.2816,-20.9046,-21.0278,-17.0246,-20.5629,-24.9463,-24.6737,-20.5277,-20.7003,-25.3624,-24.5732,-21.1057,-19.8297,-20.3785,-23.7563,-22.6631,-21.1767,-24.999,-23.8629,-17.461,-19.7448,-17.5021,-20.5848,-26.7,-15.0339
200811,-14.874,-15.4961,-15.6871,-14.8717,-17.1873,-12.3693,-12.7718,-12.457,-11.5741,-19.3254,-13.37,-11.8574,-11.4829,-12.7272,-6.249,-10.8544,-10.2829,-10.7587,-9.7162,-20.4386,-9.866,-6.7402,-8.5085,-10.7087,-18.5094
200812,2.6346,4.9666,5.7169,0.0905,-1.7927,4.9106,5.1423,10.1488,7.5604,7.5439,7.7724,5.5944,2.5149,3.53,10.1113,5.0196,5.6506,2.6318,6.2179,5.7964,1.4632,4.4691,0.7368,1.8132,10.8536
200901,2.6333,2.9468,0.2134,-6.3276,-3.5537,-7.5197,-5.2976,-8.7467,-12.5959,-15.9406,-7.7278,-8.7174,-6.9542,-6.8697,-17.46,-3.7417,-6.6364,-6.1723,-7.2735,-14.7588,-4.7109,-5.4335,-8.7899,-14.2856,-9.9291
200902,-11.309,-11.7845,-12.7075,-9.9371,-12.7158,-10.4132,-11.0647,-11.3883,-16.6731,-21.0208,-8.3503,-11.979,-11.6723,-15.0477,-15.1137,-7.2764,-10.189,-13.2051,-14.636,-19.36,-8.814,-10.5203,-13.5669,-19.0905,-14.4028
200903,16.4563,14.979,13.8353,10.8286,12.1291,12.4872,12.0713,11.1868,7.9581,20.6427,11.3897,10.7738,11.8487,8.131,15.5047,9.5436,10.1795,9.9995,11.3865,14.0621,9.5176,8.702,11.0321,17.9294,2.4607
200904,21.6275,20.5861,19.4685,18.9478,22.9081,21.3445,28.6205,23.4958,19.7185,30.9767,22.07,25.6117,21.0985,24.5996,29.1154,17.6735,18.7827,22.9042,19.8587,34.9587,17.8086,10.7333,20.0143,21.7714,29.5233
200905,8.7048,12.9819,12.8828,12.5397,10.3726,7.5112,6.3015,5.1384,3.4351,9.506,7.7973,4.0879,6.1484,4.3283,2.4117,6.8777,3.1514,5.8636,12.2992,10.7654,6.9428,9.2238,6.8138,8.811,4.6707
200906,9.8206,7.3553,4.5856,2.6245,4.1043,6.2783,2.6097,0.51,-1.6437,0.1996,3.599,0.4192,-1.4781,-0.6829,0.1968,2.1209,-0.0036,-1.1921,-2.6084,-1.5249,-0.7377,-1.1707,-0.4041,-3.2025,1.4453
200907,9.2783,5.2578,8.2495,8.4468,8.8095,5.9501,7.6956,10.8699,11.4145,13.688,7.13,9.5768,10.5662,11.5436,17.1436,7.7057,7.4099,9.3189,11.6285,10.6225,6.6991,9.2251,7.5968,8.8574,9.2802
200908,5.0286,3.8696,6.7967,5.3236,11.6204,-0.0772,1.3636,2.0104,3.2077,7.814,0.7875,0.6726,3.8079,4.0911,11.7498,1.495,4.1281,2.7472,5.854,18.043,1.6725,3.6674,2.666,6.7005,11.6103
200909,7.3691,7.1407,6.2865,6.657,7.9683,8.2946,6.3406,6.3511,6.7202,8.5375,6.9187,3.928,6.2449,7.2864,7.6668,6.5546,5.5196,6.0718,5.3426,7.9359,4.2815,4.0049,3.8707,6.2372,2.9343
200910,-9.6124,-8.1742,-6.43,-6.0265,-6.9283,-7.2177,-5.1501,-6.4282,-8.3624,-11.182,-5.2629,-3.7188,-5.4884,-6.0847,-9.2724,-4.2563,-2.8946,-4.5213,-6.6953,-5.8712,-1.3248,-2.8366,-2.5046,-3.717,-8.3924
200911,-0.6646,-0.2943,1.3659,0.3163,0.0795,2.759,0.7742,1.4647,3.8999,3.5179,3.0858,2.5679,1.7315,5.8233,6.4228,3.8933,4.6108,4.3477,3.9707,4.4583,6.2984,5.4986,3.5278,5.1719,6.3676
200912,6.2531,7.3929,7.1066,5.9687,5.6857,9.292,8.6847,8.5434,7.2751,9.8051,7.145,6.9357,7.145,7.555,8.3582,6.1182,4.3254,7.6311,5.6453,5.8094,1.9876,4.19,4.7661,3.6965,-0.0257
201001,-2.7801,-3.1862,-2.2611,-0.5108,5.0849,-3.1306,-3.1748,-1.1528,-2.3623,-2.4846,-3.4406,-2.9563,-3.879,-2.745,-2.7636,-3.4411,-3.7276,-5.3254,-1.5186,-0.3226,-3.4997,-4.7249,-2.1411,-4.5306,1.866
201002,3.0072,3.9639,3.4335,3.0968,3.5497,1.6129,3.0932,3.2885,5.5518,5.2689,4.3344,3.4291,3.5456,6.3274,9.4025,4.087,6.5331,4.1645,3.3635,6.0396,2.83,3.5469,3.8498,3.3969,2.5391
201003,5.2077,7.0438,8.4914,6.6631,9.2725,7.8065,7.299,7.8627,8.1034,10.5702,9.2908,6.3319,9.1079,7.7067,8.1645,7.543,6.8902,7.6358,4.762,11.5515,5.216,5.3364,4.9927,6.8354,9.8925
201004,8.6113,7.1579,5.5971,9.6705,13.5203,2.7663,5.4756,5.3261,6.3119,7.2711,2.9062,6.0178,3.6249,7.5871,5.9935,4.6374,3.6301,3.4621,6.5238,5.7029,1.4501,2.4437,1.6699,0.3438,6.4467
201005,-9.6353,-6.474,-7.2379,-7.9758,-9.8163,-5.3114,-6.5972,-7.2692,-9.0877,-9.4765,-6.6721,-6.3042,-6.9143,-9.4399,-9.6806,-5.2731,-7.834,-9.1478,-7.3812,-8.6221,-7.2069,-7.5628,-8.4698,-8.467,-7.8214
201006,-8.4587,-7.5363,-6.7052,-6.6576,-10.1575,-5.4849,-5.4272,-6.9115,-10.1809,-12.1156,-5.6354,-6.3594,-6.674,-8.4626,-12.1087,-4.3,-6.0713,-7.487,-8.5106,-9.2731,-4.4189,-5.8748,-5.2929,-7.432,-9.765
201007,5.5529,4.7046,5.5452,5.1496,3.8499,6.9103,7.8303,6.226,6.8568,6.4907,6.2548,7.3891,5.6234,8.4502,8.0356,7.1703,5.8544,8.1372,8.5244,6.4568,7.2316,6.2284,7.7754,6.368,7.431
201008,-7.7678,-6.6605,-7.7757,-8.0583,-7.1056,-5.4601,-8.38,-7.5392,-7.8869,-9.0315,-5.1113,-6.1165,-7.8428,-7.0299,-7.5177,-5.2574,-4.4215,-5.8314,-3.7196,-6.0006,-4.0177,-4.4375,-3.4135,-4.7949,-8.8369
201009,12.4731,9.4437,12.3349,10.7258,7.4018,14.7868,15.1675,12.8698,11.2685,11.5612,13.078,14.4059,12.0537,11.0679,11.255,12.3448,11.2172,10.7461,7.9892,9.8962,10.9705,9.7352,8.8248,7.8914,9.5189
201010,5.4011,5.3274,6.14,5.1386,3.5468,4.0293,3.2346,5.0378,2.7031,2.4736,4.1536,3.1076,4.6878,3.4265,3.0376,2.4487,4.3807,3.2441,2.0742,-0.0961,4.6498,3.3322,4.4639,3.7162,1.3666
201011,0.0101,1.8935,3.6265,3.0119,0.6626,3.1764,4.2405,2.9397,2.8041,3.8202,3.7098,5.5395,2.0367,4.3189,1.1794,4.1903,2.93,2.6247,0.802,-0.2862,0.7883,1.3858,-0.1948,0.2196,-4.6009
201012,11.7514,6.5063,8.7271,7.3209,8.2873,7.8253,7.6286,8.2358,8.3374,10.6718,6.4962,8.5079,8.5706,6.6306,8.263,5.6441,7.2218,7.9336,8.1476,9.6176,4.7454,5.4269,6.072,7.7413,13.5497
201101,-0.0061,0.1057,-0.0565,2.7257,4.5755,-0.0603,-0.9623,2.0391,-0.3325,1.1461,1.3508,1.5355,0.3964,2.9334,0.1274,1.7507,3.4115,1.3878,2.2234,1.2591,1.2852,2.3296,3.0157,1.9415,3.5935
201102,1.6559,4.9488,3.601,4.3837,3.8764,4.1176,7.1498,5.2737,5.449,5.6743,4.6667,6.0411,4.2695,5.2252,3.901,4.7855,3.6458,3.4407,4.2517,2.7293,3.0911,3.189,3.3577,3.0351,5.6357
201103,2.2319,1.2554,0.0846,0.5053,-0.7969,1.9481,2.3239,3.0809,1.274,2.3773,4.6215,2.5355,3.7381,1.244,1.3352,1.7012,2.696,2.5755,1.6439,-0.2739,0.9444,0.0653,0.8297,0.1825,-1.7119
201104,1.1645,-0.9022,1.4402,0.251,-0.0594,3.8824,1.6948,1.9909,2.0171,-0.1126,3.8018,3.5301,3.2212,2.974,1.7096,3.6436,2.3015,1.9013,3.0618,2.2208,3.88,3.4275,3.219,2.4334,2.3337
201105,-2.3452,-0.3671,-3.422,-3.6247,-2.3647,-2.303,-1.0133,-0.6652,-3.0838,-3.9971,-0.8016,-1.2701,-2.1043,-3.8611,-0.9682,-0.5964,-0.3562,-1.8567,-1.9875,-0.1219,-0.1773,-1.1,-1.559,-0.6701,-2.315
201106,-6.2732,-4.3245,-0.7871,-1.901,-2.4731,-1.4703,-2.1414,-2.029,-0.7828,-3.0025,-1.594,-2.2892,-1.8776,-1.5838,-4.4349,-1.8506,-2.5449,-3.3393,-1.6146,-2.4846,-1.5178,-0.8409,-2.3723,-1.6863,-3.0647
201107,-4.1065,-1.9673,-1.7765,0.2343,-0.7737,-3.8281,-3.6876,-4.7024,-3.7879,-4.8032,-5.1769,-4.2733,-3.4091,-4.9161,-3.8046,-4.3729,-3.5568,-4.2995,-2.5056,-4.2353,-2.3911,-3.5115,-1.761,-4.1593,-5.4434
201108,-11.3097,-11.3154,-10.2458,-10.9821,-9.1308,-9.9709,-8.7754,-10.3673,-9.7184,-10.6666,-7.5309,-8.6288,-7.9811,-8.7369,-9.2229,-7.9975,-8.2803,-9.0839,-7.381,-6.2632,-5.2618,-5.52,-7.1491,-3.5842,-11.3121
201109,-13.1126,-12.3568,-10.7087,-10.6845,-8.7665,-10.6068,-12.2854,-12.0002,-11.1689,-11.2153,-10.8576,-11.633,-13.5318,-11.2556,-11.6959,-9.9443,-12.324,-12.7757,-8.6421,-10.14,-8.4887,-7.636,-8.1626,-6.9738,-11.6615
201110,10.4241,13.3558,11.0766,11.4204,5.9849,18.7977,15.5715,16.9182,16.4643,15.687,15.8429,17.4338,17.7155,16.4348,13.9791,16.2671,16.6343,16.2109,11.9983,12.5239,11.3127,12.3627,13.9002,9.6948,13.8427
201111,-5.1182,-3.788,-2.6713,-2.5428,-1.3332,-0.1957,-3.1495,-0.13,1.8739,-0.1005,-2.0028,0.7981,-0.9437,0.4942,-0.2663,-1.5878,-0.5235,1.0654,1.0737,-1.3394,-1.343,-0.8502,1.3503,0.1971,-3.6562
201112,-2.2485,0.857,0.7332,0.3952,0.7549,-0.8559,0.5571,0.867,0.8668,0.6357,-2.6325,-0.222,0.5338,0.4949,2.0596,-3.4521,-0.2058,0.8022,3.6337,-0.3816,-1.2112,-1.5681,0.3257,1.5277,-0.6854
201201,13.0957,11.0827,9.5862,8.1047,9.7825,8.9914,7.5839,9.2604,6.9393,5.3353,10.1494,5.5308,7.4863,6.649,4.1477,11.25,6.7545,5.9932,2.0461,5.2014,8.4361,6.2082,3.1792,1.915,7.4166
201202,4.247,2.7205,2.7556,1.6924,4.9645,4.1169,3.3577,0.7888,2.7986,4.8992,4.1272,3.3176,3.1764,4.5952,4.4207,4.4997,4.5072,3.8664,4.3186,6.4295,3.7423,3.2803,3.7154,4.6113,6.763
201203,2.014,3.1764,3.7745,3.8594,5.2952,1.0868,0.4797,1.6146,4.159,3.2896,1.4448,1.7891,1.2077,2.3156,-1.2501,3.6058,-0.3464,-0.0206,1.4443,1.7145,2.3322,2.4779,0.1342,2.3598,4.8385
201204,-3.3768,-3.2927,-1.6863,-1.4623,0.2407,-0.9302,-2.4563,-3.3493,-3.0269,-2.0239,-3.0926,-0.9017,-2.2413,-0.8484,-0.7836,-0.7306,-0.6363,-1.2489,1.2955,-2.7878,-0.297,-1.3498,-1.2541,-1.6667,-2.6841
201205,-9.0072,-7.9134,-7.0851,-8.4295,-4.2574,-6.681,-6.2361,-8.4922,-6.7466,-8.1358,-7.6513,-6.4088,-8.8587,-5.9822,-8.5991,-8.3326,-10.0347,-9.6736,-6.4448,-5.9173,-7.8776,-7.1158,-6.6639,-3.4047,-9.5643
201206,3.9298,3.8959,4.0077,4.2625,3.3345,6.1372,5.9402,3.6316,3.7733,5.3989,5.8822,2.8821,0.9044,2.6255,4.4106,-0.0597,1.1768,3.6752,2.5322,2.6366,2.3212,3.4381,3.214,4.0023,5.2692
201207,0.5113,2.1255,-2.4681,-1.5907,-1.4924,-4.4335,-0.5312,-1.1921,-0.9218,-0.9255,-3.2637,-0.4186,-0.1101,0.5457,-4.3178,-2.6641,0.0715,0.4069,-0.3164,-0.6708,0.0261,1.5793,1.1862,1.2738,-0.9889
201208,1.9586,0.5639,2.4267,2.5936,2.0927,2.4321,2.8255,2.7609,2.8768,3.8309,5.4017,3.4332,4.4771,3.5073,3.6207,3.9559,4.0068,2.7991,3.7644,6.8197,2.4956,2.2394,2.2046,0.0957,6.4913
201209,4.7529,8.8459,4.0925,4.4785,3.3841,5.2881,3.6613,3.1601,3.97,4.5474,2.358,0.9555,1.9631,2.6781,3.8171,1.6094,1.7668,2.5619,2.4574,3.3154,1.7245,1.8204,2.0584,2.2694,4.4778
201210,-6.2428,-5.0152,-3.402,-2.5865,-0.1891,-6.159,-2.2001,-1.5021,-1.9078,-0.9385,-4.3104,0.3709,-0.1742,0.4023,0.6808,-0.7988,-0.4889,-0.5833,0.956,1.3064,-3.2477,-0.8475,-0.3713,1.184,-0.144
201211,-1.4828,-2.1588,-2.317,-1.5529,0.5335,-0.4563,-1.0379,1.4993,0.3329,2.1746,2.6645,3.463,1.9489,1.5646,-0.2222,3.5817,2.675,0.3819,0.4661,0.395,2.1664,0.9032,-0.3981,-1.3253,-0.717
201212,-0.7747,2.549,1.8475,2.7376,2.0374,3.366,3.1151,3.0535,3.7357,4.6786,1.8981,3.8308,2.0598,2.2143,3.2154,2.1739,2.2074,2.594,3.2231,2.8192,0.5604,0.7318,2.1732,1.5197,4.4379
201301,7.3764,6.9875,7.0578,6.7132,8.9919,7.4176,5.7745,7.4694,6.862,4.8537,4.5786,6.4488,6.0008,6.7619,7.6691,7.5653,6.7348,7.2621,8.632,8.7109,5.6496,5.4234,5.7681,7.8305,8.7721
201302,-0.3296,-0.661,-0.0881,1.023,2.135,0.6022,0.9357,0.8734,2.0457,0.2049,0.495,1.0793,0.3564,1.7486,0.6521,0.4211,0.9363,1.3252,0.9249,2.9868,0.9466,1.5157,1.3123,1.8055,-0.1901
201303,5.7252,5.2624,3.5224,3.9734,3.4847,4.832,4.4288,3.0773,4.431,4.4836,3.393,4.5151,5.0505,3.8782,4.9918,4.4007,3.8523,4.5974,4.8883,5.8589,4.034,3.8811,4.5103,4.4538,4.1415
201304,0.8026,-1.5856,-1.4758,0.393,-0.8713,-0.8803,-2.3039,-0.4216,-1.6546,0.9213,-1.1851,0.9546,-1.2769,0.5509,-1.9455,0.8025,0.7693,-0.0402,1.1993,1.1391,1.6102,0.4507,2.1774,1.8144,2.2117
201305,4.6785,5.1526,4.9496,5.2473,4.691,6.1039,5.0314,6.2113,5.1231,6.9337,3.2155,5.9366,4.0175,4.2448,3.6861,4.0833,3.6656,1.4362,3.3719,3.6432,1.8933,2.5086,1.5657,1.0781,7.8117
201306,-2.1982,-1.0042,0.7466,1.0528,0.1536,1.27,-0.0025,-0.0838,-0.8771,-0.4507,-1.022,-1.4,-1.5239,-0.6396,-1.1381,-1.9866,-2.8948,-1.7338,-1.4615,-1.4034,-1.4994,-0.7438,0.2876,-0.5445,-1.4766
201307,7.1929,8.9663,7.3722,7.816,7.4556,7.5366,5.9448,6.8399,6.8162,8.1467,8.4289,6.8482,6.326,7.7048,8.9332,7.9899,4.6119,6.375,7.815,5.3678,6.3056,5.7541,4.669,4.0608,6.7848
201308,-1.3948,-2.7918,-1.7091,-2.8343,-1.2445,-1.2229,-0.9889,-3.2964,-3.9043,-3.7362,-1.7689,-2.2782,-4.3222,-5.1606,-4.0368,-1.7451,-1.9774,-3.8227,-3.3013,-3.8194,-2.1567,-1.9307,-2.9508,-3.8486,-3.5081
201309,5.585,7.0863,6.5891,6.6473,5.3072,6.8078,6.169,7.2308,6.1703,5.3202,5.8096,5.7995,5.1711,5.0779,4.1364,5.6341,5.5207,5.0101,5.3782,3.938,4.9024,3.4427,2.6226,2.4932,3.0332
201310,-1.0455,0.9628,1.9289,4.4426,2.6388,1.0323,1.1942,1.2687,4.2703,4.2791,3.4109,3.586,3.4815,4.1267,5.5902,2.4356,3.6079,2.7906,4.3857,5.5271,3.3192,2.9801,4.4755,4.4692,5.4209
201311,7.5505,4.7881,5.0143,6.484,3.3445,6.0714,3.6602,3.5155,2.899,5.5756,4.2431,3.4403,3.5838,2.6067,3.6538,1.8327,1.8902,0.5124,-0.3116,3.4253,2.183,2.7692,1.4574,1.3198,4.7569
201312,2.5417,4.3007,3.4482,1.4997,2.3415,2.3761,1.0653,3.6878,1.9145,0.8326,1.7986,3.4601,2.6467,3.4902,1.8025,2.9226,3.955,2.4346,3.6489,1.9359,2.6046,3.3714,2.9422,2.0706,2.8154
201401,5.7401,2.0327,1.3142,-1.0506,1.6033,0.8729,-1.8347,-4.7986,-4.213,-6.392,-0.7858,-3.6441,-4.6378,-2.8736,-2.2823,-2.9514,-2.7349,-0.2599,-2.5937,-6.5513,-2.7363,-3.3138,-2.2215,-2.4544,-5.1051
201402,5.1447,2.6188,4.7858,2.8877,4.3451,3.0458,3.8245,5.8351,4.8324,3.5274,6.2194,4.3672,3.7248,6.3567,3.9355,5.1695,5.4992,4.3216,4.7098,5.9,5.4933,5.7216,4.5784,4.4988,2.9733
201403,-3.8447,1.4779,-0.1962,0.2737,1.377,-2.4297,-0.0504,1.9145,1.3748,2.0202,-3.435,-0.0916,1.2614,1.3896,2.266,-2.3606,0.4123,0.0405,1.5345,4.8448,-1.7833,-0.1636,1.7779,2.4748,3.3768
201404,-8.075,-7.4527,-4.9814,-3.7045,-4.2945,-6.1173,-3.5824,-2.798,-2.4536,-2.6029,-4.7918,-2.1287,-1.2665,-1.7669,-3.0095,-3.0579,-1.0524,0.1952,0.2242,-0.332,0.2038,-0.6944,1.0888,1.4529,-0.3295
201405,-2.2985,-1.4064,-1.4184,-0.3603,-0.724,-0.694,-0.813,1.2643,-0.5107,-0.9789,0.7194,0.5296,2.5107,0.1528,1.2872,1.981,1.2044,3.0816,0.6353,0.8562,2.6306,2.2656,1.687,1.5098,1.6797
201406,4.3393,6.4064,3.6068,3.3892,3.2796,8.8827,5.6845,5.7984,4.2689,5.3419,5.9379,4.952,3.4699,4.7757,4.4873,4.4716,3.5409,4.107,3.8515,3.593,1.2717,1.7808,3.0864,3.3572,3.6477
201407,-7.3177,-6.6614,-6.9862,-4.2733,-2.7539,-6.8581,-6.3557,-5.3817,-6.5461,-5.9105,-5.7703,-6.0041,-6.3473,-6.6205,-3.8462,-2.5895,-4.5406,-3.887,-3.6634,-3.9475,-2.5821,-2.0354,-0.6921,-3.0748,-2.7492
201408,2.8124,5.1837,3.4832,3.4569,2.7664,5.9559,5.0364,4.0631,4.1335,5.0336,5.5125,4.1016,4.9323,5.1207,3.5631,6.6738,4.6342,4.5416,3.6903,4.8836,5.1771,4.2048,2.7935,3.0988,4.1112
201409,-7.2651,-5.2575,-6.8611,-4.3781,-3.8532,-4.9217,-4.3628,-5.556,-6.0673,-8.7586,-2.7175,-6.7974,-4.4551,-6.9888,-7.6854,-3.4064,-3.7038,-4.6182,-4.6994,-5.4404,-1.4222,-2.0551,-1.6204,-3.6995,-1.8989
201410,1.5436,3.6442,3.1816,3.0645,0.8361,8.2839,6.3856,6.3819,5.9457,3.0157,6.293,5.7907,4.1945,4.2743,3.6578,3.6264,0.2516,2.7962,3.4368,-1.2732,2.5627,2.7278,2.0335,0.4083,1.4182
201411,-1.2845,-0.6863,-1.5603,-0.873,-1.3535,1.3256,-0.8731,-1.0983,-1.7832,-1.7973,2.4911,1.895,-0.8098,-0.9347,-0.9613,3.1177,1.5814,2.1968,0.1966,-2.9021,3.5097,1.6367,3.1171,0.8083,-0.0596
201412,2.1719,3.9965,2.8049,4.0581,1.471,1.2317,4.1602,2.7739,2.4636,2.7165,1.6294,0.7167,-0.1761,1.5608,-0.7533,0.3234,-0.0642,-0.0602,0.4255,-0.1565,-1.0665,-0.5376,-0.3807,0.0814,1.6108
201501,-1.8523,-3.1671,-3.7105,-3.7882,-3.3571,-2.8826,-4.6317,-5.1313,-5.0231,-8.1061,-1.7892,-2.4895,-4.4375,-5.6015,-5.254,-1.7043,-2.8939,-2.4651,-2.4686,-3.927,-1.9588,-4.1652,-4.274,-2.2366,-4.7212
201502,5.1036,8.6646,7.5563,4.5549,4.2481,8.7075,8.6968,7.0205,6.5566,6.6042,8.6029,8.3749,9.1098,6.9833,6.8626,7.5679,8.0901,7.2408,6.2571,8.1119,7.0144,5.4915,6.8023,3.5392,4.5268
201503,-2.5132,-0.0589,-0.6709,1.1866,-0.0505,2.557,1.3917,-0.2728,2.3625,-0.1874,0.5554,0.7656,1.1644,0.2261,-1.0972,0.2811,0.5192,0.3118,-0.9918,-1.3377,-0.8659,-1.4785,-1.8652,-2.1244,-2.3
201504,2.2027,-0.2463,-2.0464,-1.3616,1.7905,-2.137,-1.6591,-0.9622,0.9623,1.271,-3.1219,-0.2411,-0.0082,0.3097,0.7461,-1.006,0.8362,-0.2513,-0.0764,2.1329,0.3494,0.8409,0.9529,2.6599,2.1932
